from,to,amount,asset,timestamp,hash
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,23.5,ETH,2026-03-27T02:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001ef2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,24.5,USDT,2026-04-28T03:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001ef3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,25.5,ETH,2026-05-01T04:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001ef4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,26.5,ETH,2026-06-02T05:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001ef5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,27.5,USDT,2026-07-03T06:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001ef6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,28.5,ETH,2026-08-04T07:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001ef7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,29.5,ETH,2026-09-05T08:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001ef8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,30.5,USDT,2026-10-06T09:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001ef9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,31.5,ETH,2026-11-07T10:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001efa
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,32.5,ETH,2026-12-08T11:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001efb
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,33.5,USDT,2026-01-09T12:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001efc
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,34.5,ETH,2026-02-10T13:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001efd
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,35.5,ETH,2026-03-11T14:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001efe
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,36.5,USDT,2026-04-12T15:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001eff
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,37.5,ETH,2026-05-13T16:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f00
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,38.5,ETH,2026-06-14T17:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f01
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,39.5,USDT,2026-07-15T18:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f02
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,40.5,ETH,2026-08-16T19:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f03
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,41.5,ETH,2026-09-17T20:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f04
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,42.5,USDT,2026-10-18T21:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f05
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,43.5,ETH,2026-11-19T22:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f06
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,44.5,ETH,2026-12-20T23:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f07
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,45.5,USDT,2026-01-21T00:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f08
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,46.5,ETH,2026-02-22T01:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f09
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,47.5,ETH,2026-03-23T02:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f0a
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,48.5,USDT,2026-04-24T03:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f0b
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,49.5,ETH,2026-05-25T04:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f0c
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,50.5,ETH,2026-06-26T05:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f0d
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,51.5,USDT,2026-07-27T06:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f0e
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,52.5,ETH,2026-08-28T07:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f0f
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,53.5,ETH,2026-09-01T08:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f10
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,54.5,USDT,2026-10-02T09:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f11
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,55.5,ETH,2026-11-03T10:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f12
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,56.5,ETH,2026-12-04T11:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f13
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,57.5,USDT,2026-01-05T12:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f14
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,58.5,ETH,2026-02-06T13:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f15
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,59.5,ETH,2026-03-07T14:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f16
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,60.5,USDT,2026-04-08T15:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f17
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,61.5,ETH,2026-05-09T16:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f18
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,62.5,ETH,2026-06-10T17:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f19
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,63.5,USDT,2026-07-11T18:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f1a
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,64.5,ETH,2026-08-12T19:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f1b
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,65.5,ETH,2026-09-13T20:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f1c
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,66.5,USDT,2026-10-14T21:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f1d
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,67.5,ETH,2026-11-15T22:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f1e
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,68.5,ETH,2026-12-16T23:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f1f
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,69.5,USDT,2026-01-17T00:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f20
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,70.5,ETH,2026-02-18T01:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f21
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,71.5,ETH,2026-03-19T02:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f22
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,72.5,USDT,2026-04-20T03:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f23
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,73.5,ETH,2026-05-21T04:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f24
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,74.5,ETH,2026-06-22T05:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f25
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,75.5,USDT,2026-07-23T06:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f26
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,76.5,ETH,2026-08-24T07:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f27
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,77.5,ETH,2026-09-25T08:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f28
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,78.5,USDT,2026-10-26T09:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f29
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,79.5,ETH,2026-11-27T10:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f2a
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,80.5,ETH,2026-12-28T11:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f2b
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,81.5,USDT,2026-01-01T12:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f2c
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,82.5,ETH,2026-02-02T13:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f2d
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,83.5,ETH,2026-03-03T14:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f2e
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,84.5,USDT,2026-04-04T15:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f2f
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,85.5,ETH,2026-05-05T16:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f30
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,86.5,ETH,2026-06-06T17:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f31
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,87.5,USDT,2026-07-07T18:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f32
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,88.5,ETH,2026-08-08T19:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f33
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,89.5,ETH,2026-09-09T20:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f34
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,90.5,USDT,2026-10-10T21:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f35
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,91.5,ETH,2026-11-11T22:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f36
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,92.5,ETH,2026-12-12T23:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f37
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,93.5,USDT,2026-01-13T00:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f38
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,94.5,ETH,2026-02-14T01:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f39
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,95.5,ETH,2026-03-15T02:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f3a
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,96.5,USDT,2026-04-16T03:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f3b
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,97.5,ETH,2026-05-17T04:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f3c
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,98.5,ETH,2026-06-18T05:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f3d
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,99.5,USDT,2026-07-19T06:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f3e
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,100.5,ETH,2026-08-20T07:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f3f
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,1.5,ETH,2026-09-21T08:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f40
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,2.5,USDT,2026-10-22T09:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f41
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,3.5,ETH,2026-11-23T10:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f42
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,4.5,ETH,2026-12-24T11:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f43
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,5.5,USDT,2026-01-25T12:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f44
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,6.5,ETH,2026-02-26T13:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f45
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,7.5,ETH,2026-03-27T14:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f46
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,8.5,USDT,2026-04-28T15:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f47
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,9.5,ETH,2026-05-01T16:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f48
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,10.5,ETH,2026-06-02T17:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f49
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,11.5,USDT,2026-07-03T18:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f4a
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,12.5,ETH,2026-08-04T19:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f4b
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,13.5,ETH,2026-09-05T20:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f4c
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,14.5,USDT,2026-10-06T21:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f4d
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,15.5,ETH,2026-11-07T22:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f4e
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,16.5,ETH,2026-12-08T23:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f4f
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,17.5,USDT,2026-01-09T00:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f50
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,18.5,ETH,2026-02-10T01:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f51
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,19.5,ETH,2026-03-11T02:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f52
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,20.5,USDT,2026-04-12T03:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f53
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,21.5,ETH,2026-05-13T04:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f54
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,22.5,ETH,2026-06-14T05:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f55
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,23.5,USDT,2026-07-15T06:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f56
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,24.5,ETH,2026-08-16T07:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f57
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,25.5,ETH,2026-09-17T08:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f58
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,26.5,USDT,2026-10-18T09:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f59
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,27.5,ETH,2026-11-19T10:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f5a
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,28.5,ETH,2026-12-20T11:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f5b
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,29.5,USDT,2026-01-21T12:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f5c
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,30.5,ETH,2026-02-22T13:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f5d
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,31.5,ETH,2026-03-23T14:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f5e
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,32.5,USDT,2026-04-24T15:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f5f
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,33.5,ETH,2026-05-25T16:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f60
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,34.5,ETH,2026-06-26T17:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f61
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,35.5,USDT,2026-07-27T18:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f62
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,36.5,ETH,2026-08-28T19:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f63
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,37.5,ETH,2026-09-01T20:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f64
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,38.5,USDT,2026-10-02T21:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f65
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,39.5,ETH,2026-11-03T22:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f66
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,40.5,ETH,2026-12-04T23:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f67
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,41.5,USDT,2026-01-05T00:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f68
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,42.5,ETH,2026-02-06T01:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f69
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,43.5,ETH,2026-03-07T02:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f6a
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,44.5,USDT,2026-04-08T03:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f6b
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,45.5,ETH,2026-05-09T04:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f6c
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,46.5,ETH,2026-06-10T05:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f6d
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,47.5,USDT,2026-07-11T06:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f6e
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,48.5,ETH,2026-08-12T07:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f6f
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,49.5,ETH,2026-09-13T08:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f70
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,50.5,USDT,2026-10-14T09:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f71
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,51.5,ETH,2026-11-15T10:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f72
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,52.5,ETH,2026-12-16T11:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f73
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,53.5,USDT,2026-01-17T12:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f74
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,54.5,ETH,2026-02-18T13:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f75
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,55.5,ETH,2026-03-19T14:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f76
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,56.5,USDT,2026-04-20T15:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f77
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,57.5,ETH,2026-05-21T16:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f78
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,58.5,ETH,2026-06-22T17:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f79
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,59.5,USDT,2026-07-23T18:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f7a
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,60.5,ETH,2026-08-24T19:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f7b
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,61.5,ETH,2026-09-25T20:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f7c
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,62.5,USDT,2026-10-26T21:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f7d
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,63.5,ETH,2026-11-27T22:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f7e
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,64.5,ETH,2026-12-28T23:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f7f
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,65.5,USDT,2026-01-01T00:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f80
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,66.5,ETH,2026-02-02T01:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f81
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,67.5,ETH,2026-03-03T02:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f82
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,68.5,USDT,2026-04-04T03:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f83
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,69.5,ETH,2026-05-05T04:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f84
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,70.5,ETH,2026-06-06T05:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f85
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,71.5,USDT,2026-07-07T06:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f86
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,72.5,ETH,2026-08-08T07:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f87
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,73.5,ETH,2026-09-09T08:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f88
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,74.5,USDT,2026-10-10T09:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f89
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,75.5,ETH,2026-11-11T10:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f8a
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,76.5,ETH,2026-12-12T11:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f8b
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,77.5,USDT,2026-01-13T12:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f8c
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,78.5,ETH,2026-02-14T13:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f8d
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,79.5,ETH,2026-03-15T14:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f8e
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,80.5,USDT,2026-04-16T15:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f8f
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,81.5,ETH,2026-05-17T16:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f90
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,82.5,ETH,2026-06-18T17:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f91
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,83.5,USDT,2026-07-19T18:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f92
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,84.5,ETH,2026-08-20T19:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f93
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,85.5,ETH,2026-09-21T20:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f94
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,86.5,USDT,2026-10-22T21:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f95
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,87.5,ETH,2026-11-23T22:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f96
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,88.5,ETH,2026-12-24T23:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f97
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,89.5,USDT,2026-01-25T00:00:00Z,0x0000000000000000000000000000000000000000000000000000000000001f98
